,Quantity,Item Price,Shipping-Price,Total,Profit %,Profit (INR),Cost Price,clusters,cluster
939,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
940,1,200.0,65.0,265.0,17,34.0,166.0,2,dark purple
941,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
942,2,970.0,130.0,1100.0,17,164.9,805.1,1,purple
943,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
944,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
945,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
946,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
947,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
948,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
949,1,426.0,65.0,491.0,17,72.42,353.58,0,pink
950,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
951,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
952,1,730.0,65.0,795.0,17,124.1,605.9,3,black
953,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
954,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
955,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
956,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
957,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
958,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
959,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
960,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
961,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
962,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
963,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
964,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
965,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
966,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
967,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
968,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
969,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
970,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
971,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
972,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
973,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
974,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
975,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
976,1,85.0,65.0,150.0,13,11.05,73.95,2,dark purple
977,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
978,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
979,1,102.0,65.0,167.0,13,13.26,88.74,2,dark purple
980,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
981,1,85.0,65.0,150.0,13,11.05,73.95,2,dark purple
982,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
983,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
984,2,970.0,130.0,1100.0,17,164.9,805.1,1,purple
985,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
986,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
987,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
988,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
989,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
990,1,670.0,190.0,860.0,13,87.1,582.9,3,black
991,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
992,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
993,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
994,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
995,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
996,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
997,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
998,1,115.0,65.0,180.0,13,14.95,100.05,2,dark purple
999,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
1000,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1001,1,615.0,85.0,700.0,17,104.55,510.45,3,black
1002,1,565.0,85.0,650.0,13,73.45,491.55,3,black
1003,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1004,1,395.0,24.39,419.39,17,67.15,327.85,0,pink
1005,1,670.0,117.0,787.0,13,87.1,582.9,3,black
1006,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
1007,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
1008,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1009,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1010,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1011,3,1408.5,89.0,1497.5,13,183.105,1225.395,1,purple
1012,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
1013,1,515.0,65.0,580.0,17,87.55,427.45,3,black
1014,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1015,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1016,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1017,1,900.0,85.0,985.0,13,117.0,783.0,1,purple
1018,2,310.0,113.33,423.33,18,55.8,254.2,0,pink
1019,1,670.0,190.0,860.0,13,87.1,582.9,3,black
1020,1,1100.0,117.0,1217.0,13,143.0,957.0,1,purple
1021,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1022,1,723.0,65.0,788.0,13,93.99,629.01,3,black
1023,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1024,1,723.0,65.0,788.0,13,93.99,629.01,3,black
1025,2,448.0,130.0,578.0,18,80.64,367.36,0,pink
1026,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
1027,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
1028,1,115.0,65.0,180.0,13,14.95,100.05,2,dark purple
1029,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1030,1,959.0,65.0,1024.0,18,172.62,786.38,1,purple
1031,1,899.0,117.0,1016.0,13,116.87,782.13,1,purple
1032,4,880.0,117.0,997.0,18,158.4,721.6,1,purple
1033,1,840.0,85.0,925.0,13,109.2,730.8,1,purple
1034,1,680.0,65.0,745.0,18,122.4,557.6,3,black
1035,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1036,1,305.0,190.0,495.0,17,51.85,253.15,0,pink
1037,1,999.0,85.0,1084.0,13,129.87,869.13,1,purple
1038,1,499.0,65.0,564.0,17,84.83,414.17,0,pink
1039,1,100.0,90.0,190.0,13,13.0,87.0,2,dark purple
1040,1,730.0,65.0,795.0,17,124.1,605.9,3,black
1041,1,730.0,65.0,795.0,17,124.1,605.9,3,black
1042,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
1043,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
1044,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1045,4,880.0,117.0,997.0,18,158.4,721.6,1,purple
1046,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1047,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1048,1,460.0,65.0,525.0,17,78.2,381.8,0,pink
1049,2,310.0,140.0,450.0,18,55.8,254.2,0,pink
1050,4,880.0,117.0,997.0,18,158.4,721.6,1,purple
1051,1,670.0,117.0,787.0,13,87.1,582.9,3,black
1052,1,83.0,40.0,123.0,13,10.79,72.21,2,dark purple
1053,1,95.0,90.0,185.0,13,12.35,82.65,2,dark purple
1054,1,670.0,190.0,860.0,13,87.1,582.9,3,black
1055,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1056,1,565.0,85.0,650.0,13,73.45,491.55,3,black
1057,1,730.0,85.0,815.0,17,124.1,605.9,3,black
1058,1,320.0,40.0,360.0,17,54.4,265.6,0,pink
1059,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1060,1,305.0,190.0,495.0,17,51.85,253.15,0,pink
1061,1,899.0,85.0,984.0,13,116.87,782.13,1,purple
1062,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1063,1,730.0,65.0,795.0,17,124.1,605.9,3,black
1064,1,350.0,90.0,440.0,17,59.5,290.5,0,pink
1065,1,515.0,65.0,580.0,17,87.55,427.45,3,black
1066,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1067,1,405.0,190.0,595.0,17,68.85,336.15,0,pink
1068,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1069,1,840.0,117.0,957.0,13,109.2,730.8,1,purple
1070,1,350.0,90.0,440.0,17,59.5,290.5,0,pink
1071,1,95.0,90.0,185.0,13,12.35,82.65,2,dark purple
1072,1,95.0,90.0,185.0,13,12.35,82.65,2,dark purple
1073,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1074,1,1250.0,85.0,1335.0,13,162.5,1087.5,1,purple
1075,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1076,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
1077,1,95.0,90.0,185.0,13,12.35,82.65,2,dark purple
1078,1,95.0,90.0,185.0,13,12.35,82.65,2,dark purple
1079,1,315.0,85.0,400.0,13,40.95,274.05,0,pink
1080,1,499.0,65.0,564.0,17,84.83,414.17,0,pink
1081,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1082,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1083,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1084,1,95.0,90.0,185.0,13,12.35,82.65,2,dark purple
1085,1,85.0,90.0,175.0,13,11.05,73.95,2,dark purple
1086,1,730.0,65.0,795.0,17,124.1,605.9,3,black
1087,1,595.0,85.0,680.0,17,101.15,493.85,3,black
1088,1,379.0,89.0,468.0,13,49.27,329.73,0,pink
1089,1,405.0,190.0,595.0,17,68.85,336.15,0,pink
1090,1,157.0,89.0,246.0,18,28.26,128.74,2,dark purple
1091,1,470.0,79.0,549.0,13,61.1,408.9,0,pink
1092,1,320.0,85.0,405.0,17,54.4,265.6,0,pink
1093,1,670.0,117.0,787.0,13,87.1,582.9,3,black
1094,1,565.0,85.0,650.0,13,73.45,491.55,3,black
1095,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1096,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
1097,1,138.0,67.0,205.0,18,24.84,113.16,2,dark purple
1098,1,465.0,85.0,550.0,13,60.45,404.55,0,pink
1099,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1100,1,634.0,85.0,719.0,17,107.78,526.22,3,black
1101,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
1102,1,102.0,65.0,167.0,13,13.26,88.74,2,dark purple
1103,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1104,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1105,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1106,1,40.0,40.0,80.0,13,5.2,34.8,2,dark purple
1107,1,910.0,85.0,995.0,13,118.3,791.7,1,purple
1108,1,40.0,40.0,80.0,13,5.2,34.8,2,dark purple
1109,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1110,1,405.0,190.0,595.0,17,68.85,336.15,0,pink
1111,1,385.0,120.0,505.0,13,50.05,334.95,0,pink
1112,1,200.0,120.0,320.0,13,26.0,174.0,2,dark purple
1113,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1114,1,85.0,40.0,125.0,13,11.05,73.95,2,dark purple
1115,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1116,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1117,1,95.0,40.0,135.0,13,12.35,82.65,2,dark purple
1118,1,200.0,140.0,340.0,17,34.0,166.0,2,dark purple
1119,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
1120,1,285.0,67.0,352.0,18,51.3,233.7,0,pink
1121,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
1122,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1123,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1124,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1125,1,85.0,40.0,125.0,13,11.05,73.95,2,dark purple
1126,1,104.0,90.0,194.0,13,13.52,90.48,2,dark purple
1127,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1128,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1129,1,381.0,89.0,470.0,18,68.58,312.42,0,pink
1130,1,640.0,85.0,725.0,17,108.8,531.2,3,black
1131,1,395.0,67.0,462.0,17,67.15,327.85,0,pink
1132,1,757.0,85.0,842.0,13,98.41,658.59,3,black
1133,1,85.0,40.0,125.0,13,11.05,73.95,2,dark purple
1134,1,85.0,40.0,125.0,13,11.05,73.95,2,dark purple
1135,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1136,1,950.0,85.0,1035.0,18,171.0,779.0,1,purple
1137,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1138,1,640.0,85.0,725.0,17,108.8,531.2,3,black
1139,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1140,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1141,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1142,1,83.0,40.0,123.0,13,10.79,72.21,2,dark purple
1143,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1144,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1145,1,85.0,90.0,175.0,13,11.05,73.95,2,dark purple
1146,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1147,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1148,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1149,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1150,1,85.0,40.0,125.0,13,11.05,73.95,2,dark purple
1151,1,715.0,85.0,800.0,17,121.55,593.45,3,black
1152,1,554.0,89.0,643.0,17,94.18,459.82,3,black
1153,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1154,1,494.0,85.0,579.0,13,64.22,429.78,0,pink
1155,1,320.0,90.0,410.0,17,54.4,265.6,0,pink
1156,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1157,1,320.0,40.0,360.0,17,54.4,265.6,0,pink
1158,1,85.0,40.0,125.0,13,11.05,73.95,2,dark purple
1159,1,85.0,40.0,125.0,13,11.05,73.95,2,dark purple
1160,1,320.0,70.0,390.0,17,54.4,265.6,0,pink
1161,1,395.0,120.0,515.0,17,67.15,327.85,0,pink
1162,1,320.0,90.0,410.0,17,54.4,265.6,0,pink
1163,1,83.0,40.0,123.0,13,10.79,72.21,2,dark purple
1164,1,715.0,85.0,800.0,17,121.55,593.45,3,black
1165,1,320.0,90.0,410.0,17,54.4,265.6,0,pink
1166,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1167,1,385.0,140.0,525.0,13,50.05,334.95,0,pink
1168,1,320.0,90.0,410.0,17,54.4,265.6,0,pink
1169,1,320.0,90.0,410.0,17,54.4,265.6,0,pink
1170,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1171,1,730.0,65.0,795.0,17,124.1,605.9,3,black
1172,2,182.0,140.0,322.0,18,32.76,149.24,2,dark purple
1173,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1174,1,645.0,85.0,730.0,13,83.85,561.15,3,black
1175,1,145.0,67.0,212.0,18,26.1,118.9,2,dark purple
1176,1,184.0,67.0,251.0,18,33.12,150.88,2,dark purple
1177,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1178,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1179,1,485.0,85.0,570.0,13,63.05,421.95,0,pink
1180,1,1480.0,85.0,1565.0,13,192.4,1287.6,1,purple
1181,1,490.0,89.0,579.0,13,63.7,426.3,0,pink
1182,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1183,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1184,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1185,1,576.0,85.0,661.0,17,97.92,478.08,3,black
1186,1,768.0,85.0,853.0,17,130.56,637.44,3,black
1187,1,999.0,85.0,1084.0,13,129.87,869.13,1,purple
1188,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1189,1,950.0,85.0,1035.0,18,171.0,779.0,1,purple
1190,1,83.0,40.0,123.0,13,10.79,72.21,2,dark purple
1191,1,640.0,85.0,725.0,17,108.8,531.2,3,black
1192,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1193,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
1194,1,460.0,85.0,545.0,13,59.8,400.2,0,pink
1195,1,723.0,85.0,808.0,13,93.99,629.01,3,black
1196,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1197,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1198,1,730.0,65.0,795.0,17,124.1,605.9,3,black
1199,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
1200,1,999.0,85.0,1084.0,13,129.87,869.13,1,purple
1201,1,576.0,85.0,661.0,17,97.92,478.08,3,black
1202,1,395.0,67.0,462.0,17,67.15,327.85,0,pink
1203,1,111.0,67.0,178.0,18,19.98,91.02,2,dark purple
1204,1,380.0,65.0,445.0,17,64.6,315.4,0,pink
1205,1,695.0,65.0,760.0,17,118.15,576.85,3,black
1206,2,384.0,67.0,451.0,18,69.12,314.88,0,pink
1207,1,500.0,67.0,567.0,13,65.0,435.0,0,pink
1208,1,379.0,89.0,468.0,13,49.27,329.73,0,pink
1209,1,615.0,85.0,700.0,17,104.55,510.45,3,black
1210,1,645.0,85.0,730.0,13,83.85,561.15,3,black
1211,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1212,1,85.0,90.0,175.0,13,11.05,73.95,2,dark purple
1213,1,192.0,79.0,271.0,18,34.56,157.44,2,dark purple
1214,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1215,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1216,1,175.0,89.0,264.0,18,31.5,143.5,2,dark purple
1217,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1218,1,670.0,190.0,860.0,13,87.1,582.9,3,black
1219,1,225.0,85.0,310.0,18,40.5,184.5,2,dark purple
1220,1,610.0,85.0,695.0,17,103.7,506.3,3,black
1221,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
1222,1,155.0,67.0,222.0,18,27.9,127.1,2,dark purple
1223,1,111.0,67.0,178.0,18,19.98,91.02,2,dark purple
1224,1,385.0,85.0,470.0,13,50.05,334.95,0,pink
1225,1,670.0,190.0,860.0,13,87.1,582.9,3,black
1226,1,420.0,67.0,487.0,18,75.6,344.4,0,pink
1227,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1228,1,350.0,90.0,440.0,17,59.5,290.5,0,pink
1229,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1230,1,83.0,40.0,123.0,13,10.79,72.21,2,dark purple
1231,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1232,1,499.0,85.0,584.0,17,84.83,414.17,0,pink
1233,1,381.0,89.0,470.0,18,68.58,312.42,0,pink
1234,1,640.0,85.0,725.0,17,108.8,531.2,3,black
1235,1,670.0,190.0,860.0,13,87.1,582.9,3,black
1236,1,381.0,67.0,448.0,18,68.58,312.42,0,pink
1237,1,108.0,67.0,175.0,18,19.44,88.56,2,dark purple
1238,1,379.0,89.0,468.0,13,49.27,329.73,0,pink
1239,1,655.0,89.0,744.0,17,111.35,543.65,3,black
1240,1,554.0,89.0,643.0,17,94.18,459.82,3,black
1241,1,379.0,89.0,468.0,13,49.27,329.73,0,pink
1242,1,576.0,85.0,661.0,17,97.92,478.08,3,black
1243,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1244,3,594.0,67.0,661.0,18,106.92,487.08,3,black
1245,1,350.0,90.0,440.0,17,59.5,290.5,0,pink
1246,1,768.0,85.0,853.0,17,130.56,637.44,3,black
1247,1,640.0,85.0,725.0,17,108.8,531.2,3,black
1248,1,180.0,50.0,230.0,18,32.4,147.6,2,dark purple
1249,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1250,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1251,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1252,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1253,1,184.0,67.0,251.0,18,33.12,150.88,2,dark purple
1254,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1255,1,149.0,67.0,216.0,18,26.82,122.18,2,dark purple
1256,1,494.0,67.0,561.0,13,64.22,429.78,0,pink
1257,1,385.0,65.0,450.0,13,50.05,334.95,0,pink
1258,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
1259,1,315.0,89.0,404.0,13,40.95,274.05,0,pink
1260,1,200.0,79.0,279.0,13,26.0,174.0,2,dark purple
1261,1,83.0,40.0,123.0,13,10.79,72.21,2,dark purple
1262,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1263,1,395.0,140.0,535.0,17,67.15,327.85,0,pink
1264,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1265,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1266,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1267,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1268,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1269,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1270,1,680.0,65.0,745.0,18,122.4,557.6,3,black
1271,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1272,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1273,1,200.0,140.0,340.0,13,26.0,174.0,2,dark purple
1274,1,180.0,67.0,247.0,18,32.4,147.6,2,dark purple
1275,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1276,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1277,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1278,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
1279,1,310.0,65.0,375.0,13,40.3,269.7,0,pink
1280,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
1281,1,180.0,67.0,247.0,18,32.4,147.6,2,dark purple
1282,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1283,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1284,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1285,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1286,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1287,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1288,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1289,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1290,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1291,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1292,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1293,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1294,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1295,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1296,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1297,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1298,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1299,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1300,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1301,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1302,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1303,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1304,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1305,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1306,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1307,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1308,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1309,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1310,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1311,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1312,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1313,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1314,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1315,2,310.0,140.0,450.0,18,55.8,254.2,0,pink
1316,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1317,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1318,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1319,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1320,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1321,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1322,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1323,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1324,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1325,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1326,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1327,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1328,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1329,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1330,1,108.0,63.33,171.33,18,19.44,88.56,2,dark purple
1331,2,182.0,126.67,308.67,18,32.76,149.24,2,dark purple
1332,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1333,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1334,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1335,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1336,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1337,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1338,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1339,2,182.0,140.0,322.0,18,32.76,149.24,2,dark purple
1340,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1341,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1342,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1343,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1344,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1345,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1346,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1347,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1348,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1349,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1350,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1351,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1352,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1353,1,97.0,70.0,167.0,18,17.46,79.54,2,dark purple
1354,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1355,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1356,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1357,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1358,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1359,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1360,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1361,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1362,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1363,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1364,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
